,block_number,transaction_hash,log_index,sender,to,amount0In,amount1In,amount0Out,amount1Out,pre_swap_reserve0,pre_swap_reserve1,post_swap_reserve0,post_swap_reserve1,pair0,pair0_cost,pair1,pair1_cost
3050,19294169,0x283112204f8d0fa9afcd0227ff61fa32c4ba7d56dcc771d7dd9ddde018c1d158,136,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,1020.877551434794401792,0,0,4.195497047824640000,262782900712754950996794,1079004943780105926446,263803778264189745398586,1074809446732281286446,UNI,245.4423703347848049164560797,ETH,0.004074276167704843495518592312
3051,19294180,0xe915f071b932fcb3278b717ab3e06ebe6688e9284dda26528d42abfb105b1b12,68,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,2.940222228162254750,711.984775070870498649,0,262070915937684080498145,1081945166008268181196,261358931162613209999496,1084885388236430435946,UNI,240.9092554813310193671984612,ETH,0.004150940560594168740576440404
3052,19294199,0xc86bc3799b8ab1667d2a8317237ec245ae7128b1f31847b3f0b299ade074be3c,24,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,2.761623263908618249,665.226246651972034888,0,261405689691032108463257,1084706789272176799445,260740463444380136428369,1087468412536085417694,UNI,239.7683099928458812246122893,ETH,0.004170692949497110909846152855
3053,19294215,0xeeea683998053326965fcbaee616372866c8c8369e17de4f219ddf5798f8c48d,158,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,526.756463506519020496,0,0,2.174857023423630002,261932446154538627483753,1082531932248753169443,262459202618045146504249,1080357075225329539441,UNI,242.9374589538409426024383454,ETH,0.004116285748218037754798289159
3054,19294218,0x692866a15b904710beb9fc1c5751e40226976201bfa616865db6c64bdf113c17,81,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x6F4b1b1C5c520f728F66B1FC0D816588c868c1be,0,0.771857654416637595,186.068277935805783091,0,261746377876602821700662,1083303789903169807038,261560309598667015917571,1084075647557586444633,UNI,241.2749610121399288548414426,ETH,0.004144648892719888398672596583
3055,19294218,0x9f1773d5205ec10592a12af9b7ebea5d262abab9fc5eb0e206a1bb3dd283acc5,85,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,471.683818469376983040,0,0,1.942826255788910080,262218061695072198683702,1081360963647380896958,262689745513541575666742,1079418137391591986878,UNI,243.3623601585293962139011628,ETH,0.004109098873583355439960432991
3056,19294219,0x5d5ecfcd59918d4a3860431ccc803eab0f45f08b1199ff1c7eedf77e8b042c3c,104,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,493.806047016627913221,0,0,2.026492528741351229,262711867742088826596923,1079334471118639545729,263205673789105454510144,1077307978589898194500,UNI,244.3179471608653942373413881,ETH,0.004093027186994058884835195050
3057,19294239,0xd3f3deca74959b9b7477ffffc70c54c556dcc08df80f47e947b2d5c5242f3989,12,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,2268.820477031171469035,0,0,9.214001338529338373,264980688219119998065958,1070120469780110207356,267249508696151169534993,1060906468441580868983,UNI,251.9067577076115672845307331,ETH,0.003969722801802328099247913586
3058,19294240,0x009579bbf69a598cb729ca360c3ee94bca95bceb96839c7b18fc211e83a1f08e,9,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,0,0.531289894056624128,131.097176011662426112,0,264849591043108335639846,1070651759674166831484,264718493867096673213734,1071183049568223455612,UNI,247.1272244027763622571908739,ETH,0.004046498731237178309233753285
3059,19294241,0xab65d46bfa88ccf99ba0938419e2675134c775513e08ddf1a5cb5afaee9c5272,110,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,1.917955760178326784,472.180102780066725888,0,264377410940328268913958,1072569715434345158268,263905230837548202188070,1074487671194523485052,UNI,245.6102921536186078711257896,ETH,0.004071490617235792706194440968
